domain,dataset_type,backbone,method,NDCG@10,MRR,HR@1,HR@3,NDCG@3,NDCG@5,relative_NDCG_vs_backbone,relative_MRR_vs_backbone,fallback_rate,positive_fallback_rate,claim_level
movies_small,movies_small,gru4rec,D_GRU4Rec_plus_calibrated_relevance_plus_evidence_risk,0.5763595479209376,0.4407999999999999,0.198,0.558,0.4005199176142908,0.5329022710937589,0.1402351821297442,0.2640030586885871,0.571,0.898,small_cross_domain_caution
movies_small,movies_small,gru4rec,D_GRU4Rec_plus_calibrated_relevance_plus_evidence_risk,0.5318286117568451,0.3821666666666666,0.122,0.49,0.3269487605714332,0.4926458211749627,0.0521378472445466,0.0958707704071878,0.571,0.898,small_cross_domain_caution
movies_small,movies_small,gru4rec,D_GRU4Rec_plus_calibrated_relevance_plus_evidence_risk,0.5159160156374566,0.3616999999999999,0.104,0.448,0.2938064464857182,0.47388356755871,0.0206573208963703,0.037182183138979,0.571,0.898,small_cross_domain_caution
movies_small,movies_small,gru4rec,C_GRU4Rec_plus_evidence_risk,0.5115363925884265,0.3566333333333333,0.106,0.406,0.2730208679642895,0.4652294582643837,0.0119929371744658,0.022653412349455,0.571,0.898,small_cross_domain_caution
movies_small,movies_small,gru4rec,D_GRU4Rec_plus_calibrated_relevance_plus_evidence_risk,0.5613849768192454,0.4218333333333334,0.188,0.51,0.3660208679642895,0.5157904568694186,0.1106103882505683,0.2096157522462245,0.571,0.898,small_cross_domain_caution
movies_small,movies_small,gru4rec,D_GRU4Rec_plus_calibrated_relevance_plus_evidence_risk,0.5345494778627031,0.3869666666666667,0.148,0.448,0.3139734299357178,0.4889549579128763,0.0575206456573686,0.1096348690498948,0.571,0.898,small_cross_domain_caution
movies_small,movies_small,gru4rec,D_GRU4Rec_plus_calibrated_relevance_plus_evidence_risk,0.515708447001493,0.3619666666666667,0.11,0.412,0.2793301655000041,0.4715387558000983,0.0202466795488189,0.0379468552857963,0.571,0.898,small_cross_domain_caution
movies_small,movies_small,bert4rec,A_Bert4Rec_only,0.4862176855603787,0.3234666666666667,0.058,0.414,0.2548538845142899,0.426374878126231,0.0,0.0,0.571,0.898,small_cross_domain_caution
movies_small,movies_small,bert4rec,B_Bert4Rec_plus_calibrated_relevance,0.5649039423934252,0.4252333333333333,0.166,0.578,0.3981859507142915,0.5185970080693824,0.1618333910301072,0.3146125309150865,0.571,0.898,small_cross_domain_caution
movies_small,movies_small,bert4rec,B_Bert4Rec_plus_calibrated_relevance,0.5271767996934019,0.3758666666666667,0.106,0.52,0.3368292151500053,0.4794450366209269,0.0842402803300268,0.16199505358615,0.571,0.898,small_cross_domain_caution
movies_small,movies_small,bert4rec,B_Bert4Rec_plus_calibrated_relevance,0.5118077906160404,0.3557,0.08,0.504,0.3153054961357195,0.4626511987951334,0.0526309630760723,0.0996496290189614,0.571,0.898,small_cross_domain_caution
movies_small,movies_small,bert4rec,C_Bert4Rec_plus_evidence_risk,0.4862176855603787,0.3234666666666667,0.058,0.414,0.2548538845142899,0.426374878126231,0.0,0.0,0.571,0.898,small_cross_domain_caution
movies_small,movies_small,bert4rec,D_Bert4Rec_plus_calibrated_relevance_plus_evidence_risk,0.5649039423934252,0.4252333333333333,0.166,0.578,0.3981859507142915,0.5185970080693824,0.1618333910301072,0.3146125309150865,0.571,0.898,small_cross_domain_caution
movies_small,movies_small,bert4rec,D_Bert4Rec_plus_calibrated_relevance_plus_evidence_risk,0.5271767996934019,0.3758666666666667,0.106,0.52,0.3368292151500053,0.4794450366209269,0.0842402803300268,0.16199505358615,0.571,0.898,small_cross_domain_caution
movies_small,movies_small,bert4rec,D_Bert4Rec_plus_calibrated_relevance_plus_evidence_risk,0.5118077906160404,0.3557,0.08,0.504,0.3153054961357195,0.4626511987951334,0.0526309630760723,0.0996496290189614,0.571,0.898,small_cross_domain_caution
movies_small,movies_small,bert4rec,C_Bert4Rec_plus_evidence_risk,0.4949520435663456,0.3346333333333333,0.072,0.434,0.2702827274714324,0.4400961367517102,0.0179638838021703,0.0345218466611706,0.571,0.898,small_cross_domain_caution
movies_small,movies_small,bert4rec,D_Bert4Rec_plus_calibrated_relevance_plus_evidence_risk,0.57166838554844,0.4345333333333333,0.186,0.57,0.4018292151500053,0.5246490368501812,0.1757457668154893,0.3433635614179719,0.571,0.898,small_cross_domain_caution
movies_small,movies_small,bert4rec,D_Bert4Rec_plus_calibrated_relevance_plus_evidence_risk,0.5295367758479771,0.3790666666666666,0.11,0.514,0.336876653178577,0.479667769652854,0.0890940242901118,0.1718878812860675,0.571,0.898,small_cross_domain_caution
movies_small,movies_small,bert4rec,D_Bert4Rec_plus_calibrated_relevance_plus_evidence_risk,0.5130030278089212,0.3575,0.086,0.484,0.3077817771214336,0.4609967784911498,0.0550891977894049,0.1052143446001647,0.571,0.898,small_cross_domain_caution
movies_small,movies_small,bert4rec,C_Bert4Rec_plus_evidence_risk,0.4954288226030517,0.3352666666666666,0.072,0.438,0.2728064464857183,0.4398605014142002,0.0189444714090497,0.0364798021434459,0.571,0.898,small_cross_domain_caution
movies_small,movies_small,bert4rec,D_Bert4Rec_plus_calibrated_relevance_plus_evidence_risk,0.5735379966186757,0.4371666666666667,0.192,0.56,0.3995673556428624,0.5265186479204167,0.1795909808538904,0.3515045342126958,0.571,0.898,small_cross_domain_caution
movies_small,movies_small,bert4rec,D_Bert4Rec_plus_calibrated_relevance_plus_evidence_risk,0.5292921874304816,0.3791,0.116,0.504,0.3330436366285765,0.4751486949900623,0.0885909812607048,0.1719909315746085,0.571,0.898,small_cross_domain_caution
movies_small,movies_small,bert4rec,D_Bert4Rec_plus_calibrated_relevance_plus_evidence_risk,0.5099720986354215,0.3537666666666667,0.086,0.482,0.3046869010642903,0.4558286061950021,0.0488555101562485,0.0936727122835943,0.571,0.898,small_cross_domain_caution
movies_small,movies_small,bert4rec,C_Bert4Rec_plus_evidence_risk,0.4944859139435356,0.3342,0.072,0.432,0.2700683059928611,0.4389175927546841,0.0170051987591268,0.03318219291014,0.571,0.898,small_cross_domain_caution
movies_small,movies_small,bert4rec,D_Bert4Rec_plus_calibrated_relevance_plus_evidence_risk,0.5746232358537827,0.4391333333333333,0.204,0.538,0.3919487605714332,0.5247542296586597,0.1818229836529171,0.3575845012366033,0.571,0.898,small_cross_domain_caution
movies_small,movies_small,bert4rec,D_Bert4Rec_plus_calibrated_relevance_plus_evidence_risk,0.5283523943225684,0.3781666666666667,0.118,0.484,0.3243054961357194,0.4749213162563651,0.0866581163406845,0.1691055234954658,0.571,0.898,small_cross_domain_caution
movies_small,movies_small,bert4rec,D_Bert4Rec_plus_calibrated_relevance_plus_evidence_risk,0.5075057367753915,0.3511333333333333,0.092,0.456,0.292592025007147,0.4554994874576202,0.0437829635721244,0.0855317394888705,0.571,0.898,small_cross_domain_caution
movies_small,movies_small,bert4rec,C_Bert4Rec_plus_evidence_risk,0.4975319468606261,0.3386666666666666,0.082,0.404,0.2621157440214328,0.4398263825491266,0.0232699501401463,0.0469909315746083,0.571,0.898,small_cross_domain_caution
movies_small,movies_small,bert4rec,D_Bert4Rec_plus_calibrated_relevance_plus_evidence_risk,0.5483548989218158,0.4052333333333333,0.17,0.484,0.3445445869785754,0.4942114064813964,0.1277971065363906,0.2527823577906017,0.571,0.898,small_cross_domain_caution
movies_small,movies_small,bert4rec,D_Bert4Rec_plus_calibrated_relevance_plus_evidence_risk,0.521364050131908,0.3704333333333333,0.134,0.414,0.2897115704285749,0.4679329720657046,0.0722852450976194,0.1451978565539983,0.571,0.898,small_cross_domain_caution
movies_small,movies_small,bert4rec,D_Bert4Rec_plus_calibrated_relevance_plus_evidence_risk,0.5038092406283325,0.347,0.094,0.408,0.2701157440214328,0.446103676316833,0.0361804097020433,0.0727535037098102,0.571,0.898,small_cross_domain_caution
movies_small,movies_small,bert4rec,A_Bert4Rec_only,0.4862176855603787,0.3234666666666667,0.058,0.414,0.2548538845142899,0.426374878126231,0.0,0.0,0.571,0.898,small_cross_domain_caution
movies_small,movies_small,bert4rec,B_Bert4Rec_plus_calibrated_relevance,0.5685818860277657,0.4298333333333333,0.17,0.596,0.4089240912071487,0.5272618523232352,0.1693977880966218,0.3288334707337179,0.571,0.898,small_cross_domain_caution
movies_small,movies_small,bert4rec,B_Bert4Rec_plus_calibrated_relevance,0.5208319892850664,0.3675,0.094,0.51,0.3263529341642911,0.4731002262125913,0.0711909598368346,0.1361294311624072,0.571,0.898,small_cross_domain_caution
movies_small,movies_small,bert4rec,B_Bert4Rec_plus_calibrated_relevance,0.5100944253357258,0.3534666666666667,0.078,0.5,0.3117817771214336,0.4609378335148188,0.0491070984960748,0.0927452596867272,0.571,0.898,small_cross_domain_caution
movies_small,movies_small,bert4rec,C_Bert4Rec_plus_evidence_risk,0.4862176855603787,0.3234666666666667,0.058,0.414,0.2548538845142899,0.426374878126231,0.0,0.0,0.571,0.898,small_cross_domain_caution
movies_small,movies_small,bert4rec,D_Bert4Rec_plus_calibrated_relevance_plus_evidence_risk,0.5685818860277657,0.4298333333333333,0.17,0.596,0.4089240912071487,0.5272618523232352,0.1693977880966218,0.3288334707337179,0.571,0.898,small_cross_domain_caution
movies_small,movies_small,bert4rec,D_Bert4Rec_plus_calibrated_relevance_plus_evidence_risk,0.5208319892850664,0.3675,0.094,0.51,0.3263529341642911,0.4731002262125913,0.0711909598368346,0.1361294311624072,0.571,0.898,small_cross_domain_caution
movies_small,movies_small,bert4rec,D_Bert4Rec_plus_calibrated_relevance_plus_evidence_risk,0.5100944253357258,0.3534666666666667,0.078,0.5,0.3117817771214336,0.4609378335148188,0.0491070984960748,0.0927452596867272,0.571,0.898,small_cross_domain_caution
movies_small,movies_small,bert4rec,C_Bert4Rec_plus_evidence_risk,0.495340677050382,0.3352,0.074,0.434,0.2707590084571465,0.4404847702357466,0.0187631831604165,0.0362737015663645,0.571,0.898,small_cross_domain_caution
movies_small,movies_small,bert4rec,D_Bert4Rec_plus_calibrated_relevance_plus_evidence_risk,0.5749564240293306,0.4388,0.192,0.574,0.4063054961357195,0.5300743184537198,0.1825082490915114,0.3565539983511954,0.571,0.898,small_cross_domain_caution
movies_small,movies_small,bert4rec,D_Bert4Rec_plus_calibrated_relevance_plus_evidence_risk,0.5259337993778941,0.3745,0.108,0.5,0.3273054961357195,0.4753523788085549,0.0816838115868645,0.1577699917559768,0.571,0.898,small_cross_domain_caution
movies_small,movies_small,bert4rec,D_Bert4Rec_plus_calibrated_relevance_plus_evidence_risk,0.5116787940636349,0.3558,0.084,0.484,0.3067817771214337,0.4589601303716477,0.0523656569051197,0.0999587798845836,0.571,0.898,small_cross_domain_caution
movies_small,movies_small,bert4rec,C_Bert4Rec_plus_evidence_risk,0.4954545487216927,0.3352666666666666,0.072,0.44,0.2735445869785753,0.4405986419070573,0.018997382110172,0.0364798021434459,0.571,0.898,small_cross_domain_caution
movies_small,movies_small,bert4rec,D_Bert4Rec_plus_calibrated_relevance_plus_evidence_risk,0.5738271632933417,0.4374333333333333,0.19,0.566,0.4023529341642911,0.5268078145950829,0.1801857076259797,0.3523289365210222,0.571,0.898,small_cross_domain_caution
movies_small,movies_small,bert4rec,D_Bert4Rec_plus_calibrated_relevance_plus_evidence_risk,0.5244644976237498,0.3728666666666667,0.11,0.492,0.3232580581071478,0.4688961764348983,0.0786619104965106,0.1527205276174773,0.571,0.898,small_cross_domain_caution
movies_small,movies_small,bert4rec,D_Bert4Rec_plus_calibrated_relevance_plus_evidence_risk,0.5085453680747924,0.3519666666666667,0.086,0.474,0.2996394630357187,0.454401875634373,0.0459211648969133,0.0881079967023908,0.571,0.898,small_cross_domain_caution
movies_small,movies_small,bert4rec,C_Bert4Rec_plus_evidence_risk,0.4948260800003772,0.3345333333333333,0.07,0.44,0.2738538845142899,0.4392577588115258,0.0177048155500084,0.034212695795548,0.571,0.898,small_cross_domain_caution
movies_small,movies_small,bert4rec,D_Bert4Rec_plus_calibrated_relevance_plus_evidence_risk,0.5672001654419099,0.4291666666666667,0.186,0.542,0.3865199176142908,0.5151939161241387,0.1665560144900872,0.3267724649629019,0.571,0.898,small_cross_domain_caution
movies_small,movies_small,bert4rec,D_Bert4Rec_plus_calibrated_relevance_plus_evidence_risk,0.5204507781340485,0.3678333333333333,0.106,0.478,0.3142580581071478,0.4670197000678452,0.0704069259311602,0.1371599340478153,0.571,0.898,small_cross_domain_caution
movies_small,movies_small,bert4rec,D_Bert4Rec_plus_calibrated_relevance_plus_evidence_risk,0.5056966433269875,0.3487666666666666,0.088,0.456,0.2911157440214328,0.450840736512352,0.0400622156393976,0.0782151690024731,0.571,0.898,small_cross_domain_caution
movies_small,movies_small,bert4rec,C_Bert4Rec_plus_evidence_risk,0.4948716148664758,0.3350333333333333,0.076,0.408,0.2608538845142899,0.4378784649291923,0.0177984667425726,0.0357584501236601,0.571,0.898,small_cross_domain_caution
movies_small,movies_small,bert4rec,D_Bert4Rec_plus_calibrated_relevance_plus_evidence_risk,0.5485395348771502,0.4055333333333333,0.172,0.476,0.3410208679642895,0.4943960424367308,0.1281768458194685,0.2537098103874691,0.571,0.898,small_cross_domain_caution
movies_small,movies_small,bert4rec,D_Bert4Rec_plus_calibrated_relevance_plus_evidence_risk,0.5191353239368248,0.3671333333333333,0.122,0.432,0.2950683059928611,0.4635670027479734,0.0677014418727028,0.1349958779884584,0.571,0.898,small_cross_domain_caution
movies_small,movies_small,bert4rec,D_Bert4Rec_plus_calibrated_relevance_plus_evidence_risk,0.5017142931317702,0.344,0.086,0.408,0.2674250415571474,0.4468583863171347,0.0318717480495,0.0634789777411375,0.571,0.898,small_cross_domain_caution
books_small,books_small,sasrec,A_SASRec_only,0.6352361089386295,0.5140666666666666,0.226,0.7,0.5080398352285814,0.6302492083191171,0.0,0.0,0.444,0.97,small_cross_domain_caution
books_small,books_small,sasrec,B_SASRec_plus_calibrated_relevance,0.7446769527212589,0.6612333333333333,0.484,0.776,0.6533054961357195,0.7332783227338022,0.172283726070746,0.2862793412008821,0.444,0.97,small_cross_domain_caution
books_small,books_small,sasrec,B_SASRec_plus_calibrated_relevance,0.6436353820610916,0.5252,0.24,0.762,0.5455161162142957,0.6365112383189311,0.0132222853900668,0.0216573725846195,0.444,0.97,small_cross_domain_caution
books_small,books_small,sasrec,B_SASRec_plus_calibrated_relevance,0.6178169095179287,0.4906999999999999,0.188,0.754,0.5155161162142956,0.6121175945242003,-0.0274216140669416,-0.0454545454545453,0.444,0.97,small_cross_domain_caution
books_small,books_small,sasrec,C_SASRec_plus_evidence_risk,0.5488491582220942,0.4015,0.102,0.608,0.3869468598714357,0.5346008707377734,-0.135991876880036,-0.2189728958630525,0.444,0.97,small_cross_domain_caution
books_small,books_small,sasrec,C_SASRec_plus_evidence_risk,0.549711009389233,0.4026333333333333,0.102,0.61,0.3889942979000074,0.5347503075306961,-0.134635135418064,-0.2167682531448578,0.444,0.97,small_cross_domain_caution
books_small,books_small,sasrec,C_SASRec_plus_evidence_risk,0.55262697549015,0.4066333333333333,0.108,0.6,0.388041735928579,0.5376662736316132,-0.1300447696314133,-0.2089871611982879,0.444,0.97,small_cross_domain_caution
books_small,books_small,sasrec,C_SASRec_plus_evidence_risk,0.5627066040111774,0.4209666666666667,0.142,0.578,0.3911612813500069,0.539909344036264,-0.1141772388358659,-0.1811049150564126,0.444,0.97,small_cross_domain_caution
books_small,books_small,sasrec,D_SASRec_plus_calibrated_relevance_plus_evidence_risk,0.7340171174278244,0.6472,0.464,0.764,0.6380910746571483,0.7226184874403677,0.1555028234371642,0.2589806769549996,0.444,0.97,small_cross_domain_caution
books_small,books_small,sasrec,D_SASRec_plus_calibrated_relevance_plus_evidence_risk,0.7332223822951992,0.6462,0.462,0.754,0.6331385126857199,0.7211113379335266,0.1542517372324567,0.2570354039683571,0.444,0.97,small_cross_domain_caution
books_small,books_small,sasrec,D_SASRec_plus_calibrated_relevance_plus_evidence_risk,0.7301316178916427,0.6422666666666667,0.458,0.748,0.6281385126857199,0.7173081591557539,0.1493862008436002,0.2493839968875634,0.444,0.97,small_cross_domain_caution
books_small,books_small,sasrec,D_SASRec_plus_calibrated_relevance_plus_evidence_risk,0.7104153914896509,0.6166333333333333,0.43,0.72,0.5975199176142908,0.6933174465084658,0.1183485659790863,0.1995201659966282,0.444,0.97,small_cross_domain_caution
books_small,books_small,sasrec,D_SASRec_plus_calibrated_relevance_plus_evidence_risk,0.6348978181117512,0.5138333333333334,0.228,0.752,0.5329449591714381,0.6263488456211584,-0.0005325434466304,-0.0004538970302163,0.444,0.97,small_cross_domain_caution
books_small,books_small,sasrec,D_SASRec_plus_calibrated_relevance_plus_evidence_risk,0.6426128429334725,0.5243333333333332,0.248,0.746,0.5383738021285805,0.6326390416944477,0.0116125860779046,0.0199714693295292,0.444,0.97,small_cross_domain_caution
books_small,books_small,sasrec,D_SASRec_plus_calibrated_relevance_plus_evidence_risk,0.6461534771117755,0.5294666666666668,0.264,0.724,0.5327552070571514,0.637604504621183,0.017186315481006,0.0299572039942942,0.444,0.97,small_cross_domain_caution
books_small,books_small,sasrec,D_SASRec_plus_calibrated_relevance_plus_evidence_risk,0.6280449288863817,0.507,0.256,0.654,0.4877324383928644,0.6073849120341165,-0.0113204837556589,-0.0137465957722731,0.444,0.97,small_cross_domain_caution
books_small,books_small,sasrec,D_SASRec_plus_calibrated_relevance_plus_evidence_risk,0.6075328302962055,0.4776666666666666,0.18,0.726,0.4943738021285807,0.6011211009282611,-0.0436109947979993,-0.0708079367137853,0.444,0.97,small_cross_domain_caution
books_small,books_small,sasrec,D_SASRec_plus_calibrated_relevance_plus_evidence_risk,0.6063824948461753,0.4763333333333333,0.18,0.704,0.4838975211428665,0.5992583511040148,-0.0454218733577087,-0.0734016340293085,0.444,0.97,small_cross_domain_caution
books_small,books_small,sasrec,D_SASRec_plus_calibrated_relevance_plus_evidence_risk,0.5818634060989852,0.4445999999999999,0.146,0.648,0.4368026450857231,0.5690399473630964,-0.0840202596933931,-0.1351316301387627,0.444,0.97,small_cross_domain_caution
books_small,books_small,sasrec,D_SASRec_plus_calibrated_relevance_plus_evidence_risk,0.5833435659042664,0.4480333333333333,0.176,0.606,0.4232087193785786,0.5619711346777851,-0.0816901657575269,-0.1284528595512903,0.444,0.97,small_cross_domain_caution
books_small,books_small,sasrec,B_SASRec_plus_calibrated_relevance,0.7381553198599526,0.6524666666666668,0.468,0.77,0.6441385126857199,0.7274691042467121,0.1620172554316591,0.2692257813513167,0.444,0.97,small_cross_domain_caution
books_small,books_small,sasrec,B_SASRec_plus_calibrated_relevance,0.6411358617158317,0.5216666666666666,0.232,0.768,0.5450398352285816,0.6354365467221033,0.0092874959313312,0.0147840746984827,0.444,0.97,small_cross_domain_caution
books_small,books_small,sasrec,B_SASRec_plus_calibrated_relevance,0.6172777562430792,0.4900333333333333,0.188,0.75,0.5132542567071527,0.6115784412493509,-0.0282703587577154,-0.0467513941123069,0.444,0.97,small_cross_domain_caution
books_small,books_small,sasrec,C_SASRec_plus_evidence_risk,0.5491264519898007,0.4018333333333333,0.102,0.612,0.3889468598714357,0.5348781645054799,-0.1355553560906719,-0.2183244715341718,0.444,0.97,small_cross_domain_caution
books_small,books_small,sasrec,C_SASRec_plus_evidence_risk,0.5502702935251309,0.4033666666666666,0.102,0.608,0.3887798764214361,0.5353095916665939,-0.1337547003671782,-0.21534171962132,0.444,0.97,small_cross_domain_caution
books_small,books_small,sasrec,C_SASRec_plus_evidence_risk,0.5529248529740116,0.4069666666666666,0.108,0.6,0.388041735928579,0.5393889798639067,-0.1295758455893602,-0.2083387368694072,0.444,0.97,small_cross_domain_caution
books_small,books_small,sasrec,C_SASRec_plus_evidence_risk,0.559820109723288,0.4171333333333333,0.138,0.574,0.3861138433214353,0.5370228497483744,-0.1187212095693814,-0.1885617948385422,0.444,0.97,small_cross_domain_caution
books_small,books_small,sasrec,D_SASRec_plus_calibrated_relevance_plus_evidence_risk,0.7320135560742206,0.6444666666666667,0.458,0.762,0.6351385126857199,0.7206149260867638,0.152348781459054,0.253663597458177,0.444,0.97,small_cross_domain_caution
books_small,books_small,sasrec,D_SASRec_plus_calibrated_relevance_plus_evidence_risk,0.7278682309348846,0.6390666666666666,0.45,0.752,0.6271859507142915,0.7157571865732119,0.1458231367719752,0.2431591233303074,0.444,0.97,small_cross_domain_caution
books_small,books_small,sasrec,D_SASRec_plus_calibrated_relevance_plus_evidence_risk,0.7222676007287235,0.6318666666666667,0.444,0.746,0.619614793671434,0.7101565563670508,0.1370065249211175,0.2291531578264819,0.444,0.97,small_cross_domain_caution
books_small,books_small,sasrec,D_SASRec_plus_calibrated_relevance_plus_evidence_risk,0.6989875849842372,0.6015333333333333,0.41,0.698,0.5762580581071478,0.6840268831257003,0.1003587093815014,0.1701465438983271,0.444,0.97,small_cross_domain_caution
books_small,books_small,sasrec,D_SASRec_plus_calibrated_relevance_plus_evidence_risk,0.6365018239804573,0.5159666666666667,0.232,0.758,0.5371593806500093,0.6286652658640808,0.0019925111687095,0.0036960186746209,0.444,0.97,small_cross_domain_caution
books_small,books_small,sasrec,D_SASRec_plus_calibrated_relevance_plus_evidence_risk,0.6358922228541585,0.5152333333333333,0.23,0.744,0.5307305376928668,0.62663083598935,0.0010328662150916,0.002269485151083,0.444,0.97,small_cross_domain_caution
books_small,books_small,sasrec,D_SASRec_plus_calibrated_relevance_plus_evidence_risk,0.6363756251968044,0.5163333333333334,0.24,0.728,0.5251119426214377,0.6271142383319956,0.001793846795137,0.0044092854363899,0.444,0.97,small_cross_domain_caution
books_small,books_small,sasrec,D_SASRec_plus_calibrated_relevance_plus_evidence_risk,0.623605110329111,0.5012333333333333,0.25,0.65,0.4819468598714357,0.6036575078510619,-0.0183097252279185,-0.0249643366619114,0.444,0.97,small_cross_domain_caution
books_small,books_small,sasrec,D_SASRec_plus_calibrated_relevance_plus_evidence_risk,0.6067369599166992,0.4766666666666666,0.18,0.728,0.4945882236071519,0.5996128161745388,-0.0448638681285726,-0.0727532097004278,0.444,0.97,small_cross_domain_caution
books_small,books_small,sasrec,D_SASRec_plus_calibrated_relevance_plus_evidence_risk,0.5982402330094513,0.4657,0.168,0.692,0.4708500831142948,0.5911160892672908,-0.058239567002877,-0.0940863701206067,0.444,0.97,small_cross_domain_caution
books_small,books_small,sasrec,D_SASRec_plus_calibrated_relevance_plus_evidence_risk,0.5816127357567513,0.4444333333333333,0.15,0.644,0.4349696285357228,0.5702141057692945,-0.0844148694120578,-0.1354558423032031,0.444,0.97,small_cross_domain_caution
books_small,books_small,sasrec,D_SASRec_plus_calibrated_relevance_plus_evidence_risk,0.5780254325206703,0.4408999999999999,0.164,0.604,0.4169942979000073,0.5580778300426211,-0.0900620660773651,-0.1423291401893398,0.444,0.97,small_cross_domain_caution
books_small,books_small,gru4rec,A_GRU4Rec_only,0.5394444977258038,0.3901,0.104,0.478,0.3205901243071495,0.525196210241483,0.0,0.0,0.6363333333333333,0.98,small_cross_domain_caution
books_small,books_small,gru4rec,B_GRU4Rec_plus_calibrated_relevance,0.6826302939543514,0.5805,0.386,0.654,0.5427817771214336,0.6555585477341417,0.2654319338359958,0.4880799794924378,0.6363333333333333,0.98,small_cross_domain_caution
books_small,books_small,gru4rec,B_GRU4Rec_plus_calibrated_relevance,0.55453594197547,0.4104333333333333,0.132,0.562,0.3765901243071494,0.5260393670068281,0.0279758980085788,0.0521233871656839,0.6363333333333333,0.98,small_cross_domain_caution
books_small,books_small,gru4rec,B_GRU4Rec_plus_calibrated_relevance,0.5248329004995962,0.3714666666666667,0.088,0.52,0.3286147936714341,0.4984735686536026,-0.0270863773526421,-0.0477655302059299,0.6363333333333333,0.98,small_cross_domain_caution
books_small,books_small,gru4rec,C_GRU4Rec_plus_evidence_risk,0.479542755783424,0.3143,0.048,0.372,0.2262352894428607,0.4339482358335971,-0.1110433829521188,-0.1943091514996154,0.6363333333333333,0.98,small_cross_domain_caution
books_small,books_small,gru4rec,C_GRU4Rec_plus_evidence_risk,0.4791020399193217,0.3137,0.046,0.37,0.2250208679642895,0.4335075199694949,-0.1118603638759399,-0.1958472186618814,0.6363333333333333,0.98,small_cross_domain_caution
books_small,books_small,gru4rec,C_GRU4Rec_plus_evidence_risk,0.4850124121129223,0.3214666666666667,0.054,0.372,0.2318538845142899,0.4387054777888794,-0.1009039592439201,-0.1759377937281039,0.6363333333333333,0.98,small_cross_domain_caution
books_small,books_small,gru4rec,C_GRU4Rec_plus_evidence_risk,0.4994674637832106,0.3410666666666667,0.088,0.386,0.2540208679642895,0.4488860432138715,-0.0741077795975839,-0.1256942664274116,0.6363333333333333,0.98,small_cross_domain_caution
