domain,dataset_type,backbone,method,NDCG@10,MRR,HR@1,HR@3,NDCG@3,NDCG@5,relative_NDCG_vs_backbone,relative_MRR_vs_backbone,fallback_rate,positive_fallback_rate,claim_level
books_small,books_small,gru4rec,D_GRU4Rec_plus_calibrated_relevance_plus_evidence_risk,0.6576938651251371,0.5481333333333335,0.35,0.616,0.5034250415571474,0.6263476326596312,0.2192058087492786,0.405109800905751,0.6363333333333333,0.98,small_cross_domain_caution
books_small,books_small,gru4rec,D_GRU4Rec_plus_calibrated_relevance_plus_evidence_risk,0.6678207641407169,0.5617666666666666,0.374,0.624,0.5173301655000041,0.6336248741783467,0.2379786372020164,0.4400581047594633,0.6363333333333333,0.98,small_cross_domain_caution
books_small,books_small,gru4rec,D_GRU4Rec_plus_calibrated_relevance_plus_evidence_risk,0.6673357187465403,0.5612999999999999,0.376,0.622,0.5165445869785753,0.6317150000357381,0.2370794800204686,0.4388618302999229,0.6363333333333333,0.98,small_cross_domain_caution
books_small,books_small,gru4rec,D_GRU4Rec_plus_calibrated_relevance_plus_evidence_risk,0.6526150973169502,0.5418333333333334,0.346,0.6,0.4929013225428615,0.617706792980364,0.2097909980883154,0.3889600957019569,0.6363333333333333,0.98,small_cross_domain_caution
books_small,books_small,gru4rec,D_GRU4Rec_plus_calibrated_relevance_plus_evidence_risk,0.5489413936940473,0.4034333333333333,0.128,0.55,0.3670189672642919,0.5147455037316772,0.0176049547419253,0.0341792702725796,0.6363333333333333,0.98,small_cross_domain_caution
books_small,books_small,gru4rec,D_GRU4Rec_plus_calibrated_relevance_plus_evidence_risk,0.5501782357178574,0.4054666666666667,0.138,0.532,0.3609240912071486,0.5131326882586231,0.0198977615626908,0.0393916089891481,0.6363333333333333,0.98,small_cross_domain_caution
books_small,books_small,gru4rec,D_GRU4Rec_plus_calibrated_relevance_plus_evidence_risk,0.5497555180156627,0.4053,0.146,0.508,0.3503054961357195,0.5141347993048605,0.0191141448903977,0.0389643681107408,0.6363333333333333,0.98,small_cross_domain_caution
books_small,books_small,gru4rec,D_GRU4Rec_plus_calibrated_relevance_plus_evidence_risk,0.5549405910527294,0.414,0.188,0.47,0.3436641324000032,0.5093460711029024,0.0287260198078842,0.061266341963599,0.6363333333333333,0.98,small_cross_domain_caution
books_small,books_small,gru4rec,D_GRU4Rec_plus_calibrated_relevance_plus_evidence_risk,0.5151504362021717,0.3592,0.076,0.488,0.3068766531785769,0.4809545462398016,-0.045035331023027,-0.0792104588567033,0.6363333333333333,0.98,small_cross_domain_caution
books_small,books_small,gru4rec,D_GRU4Rec_plus_calibrated_relevance_plus_evidence_risk,0.5139424160613777,0.3579,0.076,0.47,0.2989240912071486,0.4761844542279273,-0.0472747090237051,-0.0825429377082799,0.6363333333333333,0.98,small_cross_domain_caution
books_small,books_small,gru4rec,D_GRU4Rec_plus_calibrated_relevance_plus_evidence_risk,0.5072629644477628,0.35,0.08,0.44,0.281734339092862,0.4659429307432322,-0.0596568014201875,-0.1027941553447834,0.6363333333333333,0.98,small_cross_domain_caution
books_small,books_small,gru4rec,D_GRU4Rec_plus_calibrated_relevance_plus_evidence_risk,0.5106494835882103,0.3555666666666667,0.104,0.416,0.2775445869785753,0.458643234270439,-0.0533790116666087,-0.0885243100059813,0.6363333333333333,0.98,small_cross_domain_caution
books_small,books_small,gru4rec,B_GRU4Rec_plus_calibrated_relevance,0.6998389823807087,0.6032000000000001,0.416,0.686,0.5740436366285766,0.6706299930378511,0.2973326919286373,0.5462701871315049,0.6363333333333333,0.98,small_cross_domain_caution
books_small,books_small,gru4rec,B_GRU4Rec_plus_calibrated_relevance,0.5489668710855921,0.403,0.12,0.556,0.3683757028285782,0.5211827104911664,0.0176521836814218,0.0330684439887209,0.6363333333333333,0.98,small_cross_domain_caution
books_small,books_small,gru4rec,B_GRU4Rec_plus_calibrated_relevance,0.5222973085783507,0.3682,0.086,0.518,0.3253054961357194,0.495937976732357,-0.0317867532614429,-0.056139451422712,0.6363333333333333,0.98,small_cross_domain_caution
books_small,books_small,gru4rec,C_GRU4Rec_plus_evidence_risk,0.4794195431601342,0.3141333333333333,0.048,0.374,0.2269734299357178,0.4338250232103074,-0.1112717894402917,-0.1947363923780227,0.6363333333333333,0.98,small_cross_domain_caution
books_small,books_small,gru4rec,C_GRU4Rec_plus_evidence_risk,0.4793318956584566,0.3140333333333333,0.048,0.374,0.2269734299357178,0.4337373757086297,-0.1114342667702991,-0.1949927369050672,0.6363333333333333,0.98,small_cross_domain_caution
books_small,books_small,gru4rec,C_GRU4Rec_plus_evidence_risk,0.4853654804753468,0.3219666666666667,0.056,0.374,0.2330683059928611,0.4390585461513039,-0.1002494556501066,-0.1746560710928821,0.6363333333333333,0.98,small_cross_domain_caution
books_small,books_small,gru4rec,C_GRU4Rec_plus_evidence_risk,0.4972266860432147,0.3380333333333333,0.082,0.386,0.2518064464857182,0.4473576798480916,-0.0782616411152054,-0.1334700504144236,0.6363333333333333,0.98,small_cross_domain_caution
books_small,books_small,gru4rec,D_GRU4Rec_plus_calibrated_relevance_plus_evidence_risk,0.6932308480516526,0.5949333333333334,0.412,0.674,0.5636869010642903,0.6597473724634986,0.2850828045780112,0.5250790395625056,0.6363333333333333,0.98,small_cross_domain_caution
books_small,books_small,gru4rec,D_GRU4Rec_plus_calibrated_relevance_plus_evidence_risk,0.6855975011114346,0.585,0.4,0.656,0.5486869010642904,0.6506891967748484,0.2709324202986298,0.4996154832094334,0.6363333333333333,0.98,small_cross_domain_caution
books_small,books_small,gru4rec,D_GRU4Rec_plus_calibrated_relevance_plus_evidence_risk,0.6769320968039413,0.574,0.394,0.634,0.5312827274714325,0.640598963718923,0.2548688505634207,0.4714175852345551,0.6363333333333333,0.98,small_cross_domain_caution
books_small,books_small,gru4rec,D_GRU4Rec_plus_calibrated_relevance_plus_evidence_risk,0.6465493723095196,0.5341333333333335,0.342,0.578,0.4775445869785754,0.6095038248502852,0.1985466068061676,0.3692215671195423,0.6363333333333333,0.98,small_cross_domain_caution
books_small,books_small,gru4rec,D_GRU4Rec_plus_calibrated_relevance_plus_evidence_risk,0.5444496784477696,0.3974333333333333,0.118,0.546,0.3608045457857207,0.5102537884853994,0.009278397950237,0.0187985986499188,0.6363333333333333,0.98,small_cross_domain_caution
books_small,books_small,gru4rec,D_GRU4Rec_plus_calibrated_relevance_plus_evidence_risk,0.5436219350417707,0.3968,0.126,0.526,0.3519240912071486,0.5080012163309685,0.0077439613038563,0.0171750833119712,0.6363333333333333,0.98,small_cross_domain_caution
books_small,books_small,gru4rec,D_GRU4Rec_plus_calibrated_relevance_plus_evidence_risk,0.5449899382634907,0.3989666666666667,0.136,0.508,0.3458292151500053,0.5100816339269045,0.0102799093531687,0.0227292147312655,0.6363333333333333,0.98,small_cross_domain_caution
books_small,books_small,gru4rec,D_GRU4Rec_plus_calibrated_relevance_plus_evidence_risk,0.5626725610947533,0.4238,0.194,0.492,0.3600208679642895,0.5177904555191425,0.0430592275329057,0.0863881056139451,0.6363333333333333,0.98,small_cross_domain_caution
books_small,books_small,gru4rec,D_GRU4Rec_plus_calibrated_relevance_plus_evidence_risk,0.5138467861730408,0.3575,0.074,0.484,0.3038766531785769,0.4803633105848866,-0.0474519837734524,-0.0835683158164573,0.6363333333333333,0.98,small_cross_domain_caution
books_small,books_small,gru4rec,D_GRU4Rec_plus_calibrated_relevance_plus_evidence_risk,0.5084681153803853,0.3507,0.068,0.468,0.292614793671434,0.4714225679211509,-0.0574227422394873,-0.1009997436554727,0.6363333333333333,0.98,small_cross_domain_caution
books_small,books_small,gru4rec,D_GRU4Rec_plus_calibrated_relevance_plus_evidence_risk,0.5045440039098557,0.3465,0.076,0.428,0.2739961986000049,0.462511555831109,-0.0646970985209452,-0.1117662137913356,0.6363333333333333,0.98,small_cross_domain_caution
books_small,books_small,gru4rec,D_GRU4Rec_plus_calibrated_relevance_plus_evidence_risk,0.5107168751901534,0.3555333333333333,0.102,0.414,0.2763301655000041,0.4615602833692463,-0.0532540838895579,-0.0886097581816628,0.6363333333333333,0.98,small_cross_domain_caution
books_small,books_small,bert4rec,A_Bert4Rec_only,0.5373800895836719,0.3875333333333333,0.102,0.472,0.3165901243071494,0.521706973350919,0.0,0.0,0.6363333333333333,0.98,small_cross_domain_caution
books_small,books_small,bert4rec,B_Bert4Rec_plus_calibrated_relevance,0.6605229294690758,0.5512333333333334,0.34,0.626,0.5094478102214345,0.6298891113777859,0.2291540797144292,0.4224152761052813,0.6363333333333333,0.98,small_cross_domain_caution
books_small,books_small,bert4rec,B_Bert4Rec_plus_calibrated_relevance,0.5482689316624594,0.4024,0.124,0.55,0.3660664052928636,0.5183475279453855,0.0202628312619908,0.0383622914157921,0.6363333333333333,0.98,small_cross_domain_caution
books_small,books_small,bert4rec,B_Bert4Rec_plus_calibrated_relevance,0.5276552960248225,0.3755666666666666,0.096,0.508,0.3276622317000057,0.4963090635593166,-0.0180966763513391,-0.0308790641665233,0.6363333333333333,0.98,small_cross_domain_caution
books_small,books_small,bert4rec,C_Bert4Rec_plus_evidence_risk,0.4827446254591254,0.3186666666666666,0.052,0.396,0.2418064464857182,0.4328756192640023,-0.101670056601603,-0.1777051436435576,0.6363333333333333,0.98,small_cross_domain_caution
books_small,books_small,bert4rec,C_Bert4Rec_plus_evidence_risk,0.4839775967498629,0.3204666666666667,0.058,0.386,0.2387590084571466,0.434821004928956,-0.0993756446674118,-0.173060381902632,0.6363333333333333,0.98,small_cross_domain_caution
books_small,books_small,bert4rec,C_Bert4Rec_plus_evidence_risk,0.4855091208631311,0.3226666666666667,0.062,0.376,0.2365445869785753,0.4349277002937919,-0.0965256616796635,-0.1673834508859452,0.6363333333333333,0.98,small_cross_domain_caution
books_small,books_small,bert4rec,C_Bert4Rec_plus_evidence_risk,0.4980342703975557,0.3395,0.086,0.382,0.2528538845142899,0.4396162917118401,-0.0732178581766935,-0.1239463271976603,0.6363333333333333,0.98,small_cross_domain_caution
books_small,books_small,bert4rec,D_Bert4Rec_plus_calibrated_relevance_plus_evidence_risk,0.6447602075412292,0.5311333333333333,0.324,0.598,0.4837817771214336,0.608427074456211,0.1998215416591795,0.3705487699982797,0.6363333333333333,0.98,small_cross_domain_caution
books_small,books_small,bert4rec,D_Bert4Rec_plus_calibrated_relevance_plus_evidence_risk,0.6562612030871134,0.5468333333333334,0.356,0.6,0.4968538845142899,0.617790826879447,0.2212235172232434,0.4110614140719079,0.6363333333333333,0.98,small_cross_domain_caution
books_small,books_small,bert4rec,D_Bert4Rec_plus_calibrated_relevance_plus_evidence_risk,0.6563023550629364,0.5471333333333334,0.36,0.6,0.4978064464857182,0.6164071501068379,0.2213000961226494,0.4118355410287287,0.6363333333333333,0.98,small_cross_domain_caution
books_small,books_small,bert4rec,D_Bert4Rec_plus_calibrated_relevance_plus_evidence_risk,0.6420839193756547,0.5281333333333333,0.328,0.596,0.4821631820500044,0.6007638856711242,0.1948412898458904,0.3628075004300705,0.6363333333333333,0.98,small_cross_domain_caution
books_small,books_small,bert4rec,D_Bert4Rec_plus_calibrated_relevance_plus_evidence_risk,0.5474903239692189,0.4020666666666667,0.134,0.536,0.3611859507142915,0.5104447765099847,0.0188139355765484,0.0375021503526578,0.6363333333333333,0.98,small_cross_domain_caution
books_small,books_small,bert4rec,D_Bert4Rec_plus_calibrated_relevance_plus_evidence_risk,0.5497838128817882,0.4054666666666667,0.144,0.516,0.3554003721928628,0.5106010222999057,0.0230818438169638,0.0462755891966283,0.6363333333333333,0.98,small_cross_domain_caution
books_small,books_small,bert4rec,D_Bert4Rec_plus_calibrated_relevance_plus_evidence_risk,0.5471117316690881,0.4022666666666666,0.146,0.506,0.3490436366285765,0.5057916979645576,0.018109420639227,0.0380182349905384,0.6363333333333333,0.98,small_cross_domain_caution
books_small,books_small,bert4rec,D_Bert4Rec_plus_calibrated_relevance_plus_evidence_risk,0.5423713885864597,0.3972,0.152,0.47,0.3329961986000049,0.4889403105202564,0.0092882097783986,0.0249440908308962,0.6363333333333333,0.98,small_cross_domain_caution
books_small,books_small,bert4rec,D_Bert4Rec_plus_calibrated_relevance_plus_evidence_risk,0.51987254203108,0.3658333333333333,0.088,0.496,0.3171385126857199,0.4806897514491975,-0.0325794496148073,-0.0559951832100464,0.6363333333333333,0.98,small_cross_domain_caution
books_small,books_small,bert4rec,D_Bert4Rec_plus_calibrated_relevance_plus_evidence_risk,0.5205091818105779,0.3666666666666667,0.088,0.496,0.3179240912071486,0.4806139768544795,-0.0313947392173842,-0.0538448305522105,0.6363333333333333,0.98,small_cross_domain_caution
books_small,books_small,bert4rec,D_Bert4Rec_plus_calibrated_relevance_plus_evidence_risk,0.5065836665788432,0.3492999999999999,0.078,0.448,0.2863054961357195,0.4595643178805844,-0.0573084556011142,-0.0986581799415105,0.6363333333333333,0.98,small_cross_domain_caution
books_small,books_small,bert4rec,D_Bert4Rec_plus_calibrated_relevance_plus_evidence_risk,0.5095264850451013,0.3545,0.104,0.41,0.2761157440214328,0.4503960919851696,-0.0518322228129995,-0.0852399793566145,0.6363333333333333,0.98,small_cross_domain_caution
books_small,books_small,bert4rec,B_Bert4Rec_plus_calibrated_relevance,0.683410270165082,0.5815666666666666,0.386,0.66,0.5468292151500054,0.6534888664480082,0.2717446801844577,0.5006881128505072,0.6363333333333333,0.98,small_cross_domain_caution
books_small,books_small,bert4rec,B_Bert4Rec_plus_calibrated_relevance,0.5447814079125692,0.3978333333333333,0.118,0.546,0.3610664052928636,0.5134351754470633,0.0137729671648821,0.0265783588508514,0.6363333333333333,0.98,small_cross_domain_caution
books_small,books_small,bert4rec,B_Bert4Rec_plus_calibrated_relevance,0.5264810840193572,0.374,0.094,0.508,0.3264003721928628,0.4951348515538514,-0.0202817442915656,-0.0349217271632547,0.6363333333333333,0.98,small_cross_domain_caution
books_small,books_small,bert4rec,C_Bert4Rec_plus_evidence_risk,0.4822931196859537,0.3181,0.052,0.392,0.2395445869785753,0.4324241134908306,-0.1025102547814826,-0.1791673834508858,0.6363333333333333,0.98,small_cross_domain_caution
books_small,books_small,bert4rec,C_Bert4Rec_plus_evidence_risk,0.4843271037586836,0.3208999999999999,0.058,0.386,0.2390208679642895,0.4351705119377766,-0.0987252539745013,-0.1719421985205574,0.6363333333333333,0.98,small_cross_domain_caution
books_small,books_small,bert4rec,C_Bert4Rec_plus_evidence_risk,0.4852745685235113,0.3222666666666666,0.06,0.382,0.2388064464857182,0.4346931479541722,-0.0969621354980394,-0.1684156201617065,0.6363333333333333,0.98,small_cross_domain_caution
books_small,books_small,bert4rec,C_Bert4Rec_plus_evidence_risk,0.4932718075472626,0.333,0.074,0.388,0.2503776035285757,0.4362786576099791,-0.0820802312764911,-0.1407190779287803,0.6363333333333333,0.98,small_cross_domain_caution
books_small,books_small,bert4rec,D_Bert4Rec_plus_calibrated_relevance_plus_evidence_risk,0.6822258293375767,0.5806333333333333,0.396,0.656,0.5456394630357186,0.6466051106267746,0.2695405776312295,0.4982797178737312,0.6363333333333333,0.98,small_cross_domain_caution
books_small,books_small,bert4rec,D_Bert4Rec_plus_calibrated_relevance_plus_evidence_risk,0.6767928649731898,0.5738333333333333,0.392,0.636,0.532592025007147,0.6397473175139555,0.259430481500582,0.4807328401857904,0.6363333333333333,0.98,small_cross_domain_caution
books_small,books_small,bert4rec,D_Bert4Rec_plus_calibrated_relevance_plus_evidence_risk,0.6619460390571174,0.5544333333333333,0.366,0.618,0.5113776035285758,0.6220508341010188,0.2318023162524523,0.430672630311371,0.6363333333333333,0.98,small_cross_domain_caution
books_small,books_small,bert4rec,D_Bert4Rec_plus_calibrated_relevance_plus_evidence_risk,0.6365916976750033,0.5211333333333333,0.322,0.582,0.4713776035285758,0.5938468352220408,0.184620922908019,0.3447445381042491,0.6363333333333333,0.98,small_cross_domain_caution
books_small,books_small,bert4rec,D_Bert4Rec_plus_calibrated_relevance_plus_evidence_risk,0.5424491635900144,0.3954,0.124,0.53,0.3537096697285774,0.504691201756564,0.0094329397471158,0.0202993290899706,0.6363333333333333,0.98,small_cross_domain_caution
books_small,books_small,bert4rec,D_Bert4Rec_plus_calibrated_relevance_plus_evidence_risk,0.5438466851709234,0.3974666666666667,0.13,0.52,0.3511859507142915,0.5046638945890408,0.0120335600678123,0.0256322036814037,0.6363333333333333,0.98,small_cross_domain_caution
books_small,books_small,bert4rec,D_Bert4Rec_plus_calibrated_relevance_plus_evidence_risk,0.5414915293052431,0.3947,0.132,0.504,0.3426147936714341,0.5015963243491446,0.0076508970117529,0.0184930328573885,0.6363333333333333,0.98,small_cross_domain_caution
books_small,books_small,bert4rec,D_Bert4Rec_plus_calibrated_relevance_plus_evidence_risk,0.5526130387400294,0.4104666666666667,0.164,0.49,0.3516147936714341,0.4998943750480421,0.0283466943633119,0.0591777051436436,0.6363333333333333,0.98,small_cross_domain_caution
books_small,books_small,bert4rec,D_Bert4Rec_plus_calibrated_relevance_plus_evidence_risk,0.5189349162692232,0.3645333333333333,0.086,0.496,0.3158766531785769,0.4804645400615567,-0.0343242588848777,-0.0593497333562704,0.6363333333333333,0.98,small_cross_domain_caution
books_small,books_small,bert4rec,D_Bert4Rec_plus_calibrated_relevance_plus_evidence_risk,0.5125531369780704,0.3562666666666667,0.076,0.48,0.3031385126857199,0.4719455176477559,-0.0461999859816836,-0.0806812317220024,0.6363333333333333,0.98,small_cross_domain_caution
books_small,books_small,bert4rec,D_Bert4Rec_plus_calibrated_relevance_plus_evidence_risk,0.5041218689475941,0.3460666666666667,0.074,0.446,0.2830436366285765,0.4563901058751191,-0.0618895662134488,-0.1070015482539136,0.6363333333333333,0.98,small_cross_domain_caution
books_small,books_small,bert4rec,D_Bert4Rec_plus_calibrated_relevance_plus_evidence_risk,0.5059485260583511,0.3495666666666667,0.094,0.414,0.2739013225428616,0.4489553761210675,-0.0584903760570512,-0.0979700670910028,0.6363333333333333,0.98,small_cross_domain_caution
electronics_small,electronics_small,sasrec,A_SASRec_only,0.6496874422702644,0.5329333333333334,0.242,0.74,0.5410151658642968,0.641850884153888,0.0,0.0,0.48133333333333334,0.948,small_cross_domain_caution
electronics_small,electronics_small,sasrec,B_SASRec_plus_calibrated_relevance,0.6818368502783674,0.5786666666666668,0.372,0.682,0.5524003721928628,0.6647389052971824,0.0494844226875622,0.085814360770578,0.48133333333333334,0.948,small_cross_domain_caution
electronics_small,electronics_small,sasrec,B_SASRec_plus_calibrated_relevance,0.6108415563944334,0.4829000000000001,0.2,0.69,0.4837552070571514,0.5973056832843285,-0.059791652644675,-0.0938829121841379,0.48133333333333334,0.948,small_cross_domain_caution
electronics_small,electronics_small,sasrec,B_SASRec_plus_calibrated_relevance,0.5916173029659967,0.4571666666666666,0.16,0.68,0.4595407855785802,0.5809310873527561,-0.0893816557410248,-0.1421691268451339,0.48133333333333334,0.948,small_cross_domain_caution
electronics_small,electronics_small,sasrec,C_SASRec_plus_evidence_risk,0.559811668025216,0.416,0.118,0.612,0.4003510334642935,0.5484130380377594,-0.1383369423472108,-0.2194145609206906,0.48133333333333334,0.948,small_cross_domain_caution
electronics_small,electronics_small,sasrec,C_SASRec_plus_evidence_risk,0.5593648517994239,0.4155,0.118,0.612,0.4003510334642935,0.545828978689319,-0.1390246826308013,-0.2203527645734301,0.48133333333333334,0.948,small_cross_domain_caution
electronics_small,electronics_small,sasrec,C_SASRec_plus_evidence_risk,0.5583782508057225,0.4146,0.122,0.59,0.3908273144500077,0.5441299633214016,-0.1405432605338216,-0.2220415311483612,0.48133333333333334,0.948,small_cross_domain_caution
electronics_small,electronics_small,sasrec,C_SASRec_plus_evidence_risk,0.5679365769824162,0.4274333333333334,0.142,0.596,0.4035654549428648,0.5508386320012312,-0.1258310688631728,-0.197960970728046,0.48133333333333334,0.948,small_cross_domain_caution
electronics_small,electronics_small,sasrec,D_SASRec_plus_calibrated_relevance_plus_evidence_risk,0.6750470196081786,0.5698333333333333,0.364,0.688,0.5487817771214336,0.6572366602527775,0.0390335039404452,0.069239429572179,0.48133333333333334,0.948,small_cross_domain_caution
electronics_small,electronics_small,sasrec,D_SASRec_plus_calibrated_relevance_plus_evidence_risk,0.6733413357384362,0.5674333333333332,0.358,0.686,0.5458292151500054,0.6569558051314673,0.0364081124694603,0.064736052039029,0.48133333333333334,0.948,small_cross_domain_caution
electronics_small,electronics_small,sasrec,D_SASRec_plus_calibrated_relevance_plus_evidence_risk,0.6691512366173008,0.5619333333333334,0.35,0.68,0.5393529341642911,0.6513408772618998,0.0299587048797221,0.0544158118588942,0.48133333333333334,0.948,small_cross_domain_caution
electronics_small,electronics_small,sasrec,D_SASRec_plus_calibrated_relevance_plus_evidence_risk,0.6529726027439042,0.5404666666666667,0.314,0.676,0.522757107757149,0.6301753427689907,0.0050565245068615,0.0141356017012758,0.48133333333333334,0.948,small_cross_domain_caution
electronics_small,electronics_small,sasrec,D_SASRec_plus_calibrated_relevance_plus_evidence_risk,0.6072275258316975,0.4782333333333333,0.196,0.686,0.4787077690285798,0.5944040670958087,-0.0653543745438502,-0.1026394796097073,0.48133333333333334,0.948,small_cross_domain_caution
electronics_small,electronics_small,sasrec,D_SASRec_plus_calibrated_relevance_plus_evidence_risk,0.6059398081141218,0.4765,0.192,0.69,0.4794933475500085,0.5931163493782331,-0.0673364318129208,-0.1058919189392045,0.48133333333333334,0.948,small_cross_domain_caution
electronics_small,electronics_small,sasrec,D_SASRec_plus_calibrated_relevance_plus_evidence_risk,0.6029800175872279,0.4726,0.188,0.69,0.4764459095214369,0.5901565588513391,-0.0718921463524404,-0.1132099074305729,0.48133333333333334,0.948,small_cross_domain_caution
electronics_small,electronics_small,sasrec,D_SASRec_plus_calibrated_relevance_plus_evidence_risk,0.6143653083884715,0.4893666666666666,0.242,0.634,0.4662808267714349,0.5951301202846382,-0.0543678876697438,-0.0817488116087065,0.48133333333333334,0.948,small_cross_domain_caution
electronics_small,electronics_small,sasrec,D_SASRec_plus_calibrated_relevance_plus_evidence_risk,0.5873599473151746,0.4517666666666666,0.156,0.682,0.4572314880428657,0.5752489029535017,-0.0959345846939767,-0.1523017262947211,0.48133333333333334,0.948,small_cross_domain_caution
electronics_small,electronics_small,sasrec,D_SASRec_plus_calibrated_relevance_plus_evidence_risk,0.5867057072793326,0.451,0.156,0.678,0.4552314880428656,0.5753070772918759,-0.0969415920536324,-0.1537403052289217,0.48133333333333334,0.948,small_cross_domain_caution
electronics_small,electronics_small,sasrec,D_SASRec_plus_calibrated_relevance_plus_evidence_risk,0.580768788802508,0.4437,0.156,0.642,0.4343510334642935,0.5679453300666194,-0.1060797069232666,-0.1674380785589193,0.48133333333333334,0.948,small_cross_domain_caution
electronics_small,electronics_small,sasrec,D_SASRec_plus_calibrated_relevance_plus_evidence_risk,0.5826143248921279,0.4468999999999999,0.172,0.614,0.4257324383928644,0.5655163799109427,-0.1032390546810579,-0.1614335751813861,0.48133333333333334,0.948,small_cross_domain_caution
electronics_small,electronics_small,sasrec,B_SASRec_plus_calibrated_relevance,0.6670142314347024,0.5587666666666667,0.338,0.676,0.534757107757149,0.6506287008277334,0.026669422921107,0.0484738553915437,0.48133333333333334,0.948,small_cross_domain_caution
electronics_small,electronics_small,sasrec,B_SASRec_plus_calibrated_relevance,0.6071255806666136,0.4778333333333333,0.19,0.69,0.4798026450857231,0.5943021219307247,-0.0655112887128045,-0.1033900425318989,0.48133333333333334,0.948,small_cross_domain_caution
electronics_small,electronics_small,sasrec,B_SASRec_plus_calibrated_relevance,0.5911275680244408,0.4566333333333333,0.162,0.674,0.4564933475500086,0.5811537667854161,-0.0901354565838495,-0.1431698774080561,0.48133333333333334,0.948,small_cross_domain_caution
electronics_small,electronics_small,sasrec,C_SASRec_plus_evidence_risk,0.5594988091358976,0.4156,0.118,0.61,0.3990891739571507,0.5481001791484409,-0.1388184952739923,-0.2201651238428821,0.48133333333333334,0.948,small_cross_domain_caution
electronics_small,electronics_small,sasrec,C_SASRec_plus_evidence_risk,0.5605658729214202,0.4170333333333333,0.12,0.614,0.4020891739571507,0.5477424141855315,-0.1371760689069473,-0.2174756067050288,0.48133333333333334,0.948,small_cross_domain_caution
