domain,backbone,stratum,method_group,method,lambda,alpha,beta,normalization,NDCG@10,MRR,HR@1,HR@3,NDCG@3,NDCG@5,HR@10,candidate_pool_size_mean,hr10_trivial_flag,relative_NDCG_vs_backbone,relative_MRR_vs_backbone,num_users
electronics_small,sasrec,all_users,B,B_SASRec_plus_calibrated_relevance,0.0,0.5,0.5,minmax,0.6509441589792238,0.5381666666666668,0.318,0.662,0.5154003721928627,0.6281468990043103,1.0,6.0,True,0.27039523584500463,0.5166744950681073,500
electronics_small,sasrec,all_users,C,C_SASRec_plus_evidence_risk,0.5,1.0,0.0,minmax,0.5489257702665835,0.40273333333333333,0.114,0.582,0.3804705788857215,0.5275533390401023,1.0,6.0,True,0.07129417133532445,0.13499295443870343,500
electronics_small,sasrec,all_users,D,D_SASRec_plus_calibrated_relevance_plus_evidence_risk,0.05,0.5,0.5,minmax,0.6552095275909796,0.5438666666666667,0.33,0.676,0.5255199176142907,0.6324122676160662,1.0,6.0,True,0.2787196118897867,0.5327383748238609,500
electronics_small,sasrec,positive_fallback_false,A,A_SASRec_only,0.0,1.0,0.0,minmax,0.5380237991142759,0.39743589743589747,0.23076923076923078,0.34615384615384615,0.29349729821428683,0.4010210348419597,1.0,6.0,True,0.0,0.0,26
electronics_small,sasrec,positive_fallback_false,B,B_SASRec_plus_calibrated_relevance,0.0,0.5,0.5,minmax,0.6113842280616523,0.4878205128205129,0.2692307692307692,0.6538461538461539,0.481681500549455,0.5428828459254942,1.0,6.0,True,0.13635164293502688,0.22741935483870984,26
electronics_small,sasrec,positive_fallback_false,C,C_SASRec_plus_evidence_risk,0.5,1.0,0.0,minmax,0.547123270022293,0.4076923076923077,0.23076923076923078,0.34615384615384615,0.29349729821428683,0.43752105860444007,1.0,6.0,True,0.016912766541177453,0.025806451612903132,26
electronics_small,sasrec,positive_fallback_false,D,D_SASRec_plus_calibrated_relevance_plus_evidence_risk,0.05,0.5,0.5,minmax,0.6255792375396731,0.5070512820512821,0.3076923076923077,0.6538461538461539,0.4958765100274759,0.557077855403515,1.0,6.0,True,0.16273525180398302,0.27580645161290335,26
electronics_small,sasrec,positive_fallback_true,A,A_SASRec_only,0.0,1.0,0.0,minmax,0.5109891943398209,0.3524964838255978,0.052742616033755275,0.5358649789029536,0.3205449928044061,0.49896532304503544,1.0,6.0,True,0.0,0.0,474
electronics_small,sasrec,positive_fallback_true,B,B_SASRec_plus_calibrated_relevance,0.0,0.5,0.5,minmax,0.6531141129957995,0.540928270042194,0.3206751054852321,0.6624472573839663,0.5172499305530497,0.6328238301858488,1.0,6.0,True,0.27813683778499204,0.5345635910224436,474
electronics_small,sasrec,positive_fallback_true,C,C_SASRec_plus_evidence_risk,0.5,1.0,0.0,minmax,0.5490246415880004,0.4024613220815752,0.10759493670886076,0.5949367088607594,0.385241265167277,0.5324918185576702,1.0,6.0,True,0.07443493457297039,0.1417456359102242,474
electronics_small,sasrec,positive_fallback_true,D,D_SASRec_plus_calibrated_relevance_plus_evidence_risk,0.05,0.5,0.5,minmax,0.6568348177625702,0.5458860759493671,0.33122362869198313,0.6772151898734177,0.5271459273131456,0.6365445349526195,1.0,6.0,True,0.28541821439331305,0.5486284289276807,474
electronics_small,sasrec,fallback_rate_per_user_eq_0,A,A_SASRec_only,0.0,1.0,0.0,minmax,0.38335930935170415,0.19666666666666666,0.0,0.0,0.0,0.24087643450849527,1.0,6.0,True,0.0,0.0,5
electronics_small,sasrec,fallback_rate_per_user_eq_0,B,B_SASRec_plus_calibrated_relevance,0.0,0.5,0.5,minmax,0.4121178719300997,0.22999999999999998,0.0,0.2,0.1,0.34087643450849525,1.0,6.0,True,0.07501725372739458,0.16949152542372878,5
electronics_small,sasrec,fallback_rate_per_user_eq_0,C,C_SASRec_plus_evidence_risk,0.5,1.0,0.0,minmax,0.3849657496864177,0.2,0.0,0.2,0.1,0.1,1.0,6.0,True,0.004190429958333907,0.016949152542372992,5
electronics_small,sasrec,fallback_rate_per_user_eq_0,D,D_SASRec_plus_calibrated_relevance_plus_evidence_risk,0.05,0.5,0.5,minmax,0.4121178719300997,0.22999999999999998,0.0,0.2,0.1,0.34087643450849525,1.0,6.0,True,0.07501725372739458,0.16949152542372878,5
electronics_small,sasrec,fallback_rate_per_user_0_to_0.5,A,A_SASRec_only,0.0,1.0,0.0,minmax,0.5200483216479381,0.3641136801541426,0.06647398843930635,0.5751445086705202,0.345405878561112,0.5056353140770932,1.0,6.0,True,0.0,0.0,346
electronics_small,sasrec,fallback_rate_per_user_0_to_0.5,B,B_SASRec_plus_calibrated_relevance,0.0,0.5,0.5,minmax,0.6607093096660074,0.5507225433526012,0.32947976878612717,0.6907514450867052,0.5369826950970332,0.6390897983097402,1.0,6.0,True,0.2704767656442776,0.5125016536578914,346
electronics_small,sasrec,fallback_rate_per_user_0_to_0.5,C,C_SASRec_plus_evidence_risk,0.5,1.0,0.0,minmax,0.5441021227984406,0.3957610789980732,0.0953757225433526,0.6011560693641619,0.38270117796243547,0.5266006136052719,1.0,6.0,True,0.04625301178605939,0.08691625876438684,346
electronics_small,sasrec,fallback_rate_per_user_0_to_0.5,D,D_SASRec_plus_calibrated_relevance_plus_evidence_risk,0.05,0.5,0.5,minmax,0.6656895280499593,0.5572736030828517,0.34104046242774566,0.7052023121387283,0.5477180172894357,0.6450995172344668,1.0,6.0,True,0.28005321878649814,0.5304934515147507,346
electronics_small,sasrec,fallback_rate_per_user_gt_0.5,A,A_SASRec_only,0.0,1.0,0.0,minmax,0.4989528930006794,0.33859060402684554,0.053691275167785234,0.42953020134228187,0.2688511567833234,0.47504637037597996,1.0,6.0,True,0.0,0.0,149
electronics_small,sasrec,fallback_rate_per_user_gt_0.5,B,B_SASRec_plus_calibrated_relevance,0.0,0.5,0.5,minmax,0.6362823421847169,0.5193512304250559,0.30201342281879195,0.610738255033557,0.4792226415628047,0.6123758195600173,1.0,6.0,True,0.27523529998622637,0.533861909481335,149
electronics_small,sasrec,fallback_rate_per_user_gt_0.5,C,C_SASRec_plus_evidence_risk,0.5,1.0,0.0,minmax,0.5656290060174446,0.42572706935123045,0.1610738255033557,0.5503355704697986,0.3847025628715309,0.5441131356552151,1.0,6.0,True,0.1336320802065665,0.2573505120581438,149
electronics_small,sasrec,fallback_rate_per_user_gt_0.5,D,D_SASRec_plus_calibrated_relevance_plus_evidence_risk,0.05,0.5,0.5,minmax,0.639030857252036,0.5232662192393737,0.31543624161073824,0.6241610738255033,0.48825184446309133,0.6127336823648666,1.0,6.0,True,0.28074386623742026,0.5454245127188642,149
electronics_small,gru4rec,all_users,A,A_GRU4Rec_only,0.0,1.0,0.0,minmax,0.4683611762761086,0.3009666666666667,0.046,0.352,0.21235483486428872,0.4049562969708807,1.0,6.0,True,0.0,0.0,500
electronics_small,gru4rec,all_users,B,B_GRU4Rec_plus_calibrated_relevance,0.0,0.5,0.5,zscore,0.6165264488057715,0.4941333333333333,0.274,0.598,0.45878177712143364,0.5752064151012409,1.0,6.0,True,0.3163483226934171,0.6418207996455861,500
electronics_small,gru4rec,all_users,C,C_GRU4Rec_plus_evidence_risk,0.5,1.0,0.0,minmax,0.5092832191739213,0.35373333333333334,0.096,0.468,0.30137760352857573,0.4501528261139896,1.0,6.0,True,0.08737283312673264,0.17532395614132226,500
electronics_small,gru4rec,all_users,D,D_GRU4Rec_plus_calibrated_relevance_plus_evidence_risk,0.05,0.5,0.5,zscore,0.6186998349438243,0.4971999999999999,0.282,0.6,0.46221062007857616,0.5738177293682136,1.0,6.0,True,0.3209887289613602,0.6520101893897436,500
electronics_small,gru4rec,positive_fallback_false,A,A_GRU4Rec_only,0.0,1.0,0.0,minmax,0.5915765454806899,0.4614583333333333,0.25,0.625,0.4456831095982161,0.5693135962864386,1.0,6.0,True,0.0,0.0,16
electronics_small,gru4rec,positive_fallback_false,B,B_GRU4Rec_plus_calibrated_relevance,0.0,0.5,0.5,zscore,0.7267582577984488,0.6375,0.4375,0.75,0.6264824383928644,0.7044953086041974,1.0,6.0,True,0.2285109397092746,0.38148984198645597,16
electronics_small,gru4rec,positive_fallback_false,C,C_GRU4Rec_plus_evidence_risk,0.5,1.0,0.0,minmax,0.6893714837202487,0.590625,0.4375,0.75,0.59375,0.6448455853317459,1.0,6.0,True,0.16531239953080756,0.2799097065462754,16
electronics_small,gru4rec,positive_fallback_false,D,D_GRU4Rec_plus_calibrated_relevance_plus_evidence_risk,0.05,0.5,0.5,zscore,0.7267582577984488,0.6375,0.4375,0.75,0.6264824383928644,0.7044953086041974,1.0,6.0,True,0.2285109397092746,0.38148984198645597,16
electronics_small,gru4rec,positive_fallback_true,A,A_GRU4Rec_only,0.0,1.0,0.0,minmax,0.46428794093050263,0.2956611570247934,0.03925619834710744,0.34297520661157027,0.2046415034681258,0.39952299781995315,1.0,6.0,True,0.0,0.0,484
electronics_small,gru4rec,positive_fallback_true,B,B_GRU4Rec_plus_calibrated_relevance,0.0,0.5,0.5,zscore,0.612882422062212,0.4893939393939393,0.26859504132231404,0.5929752066115702,0.4532379536083285,0.5709324020928788,1.0,6.0,True,0.32004811676543604,0.655252737013743,484
electronics_small,gru4rec,positive_fallback_true,C,C_GRU4Rec_plus_evidence_risk,0.5,1.0,0.0,minmax,0.5033298881145385,0.34590220385674936,0.08471074380165289,0.45867768595041325,0.29171240033943774,0.44371670184232825,1.0,6.0,True,0.08408994449821365,0.1699277894246449,484
electronics_small,gru4rec,positive_fallback_true,D,D_GRU4Rec_plus_calibrated_relevance_plus_evidence_risk,0.05,0.5,0.5,zscore,0.6151276556759029,0.4925619834710744,0.2768595041322314,0.5950413223140496,0.4567801467458724,0.5694978093934702,1.0,6.0,True,0.3248839813566875,0.6659678546470998,484
electronics_small,gru4rec,fallback_rate_per_user_eq_0,A,A_GRU4Rec_only,0.0,1.0,0.0,minmax,0.40747820039427635,0.22499999999999998,0.0,0.25,0.125,0.3184264036172708,1.0,6.0,True,0.0,0.0,4
electronics_small,gru4rec,fallback_rate_per_user_eq_0,B,B_GRU4Rec_plus_calibrated_relevance,0.0,0.5,0.5,zscore,0.4511665764968536,0.2791666666666667,0.0,0.25,0.15773243839286438,0.36211477971984807,1.0,6.0,True,0.10721647455079641,0.2407407407407409,4
electronics_small,gru4rec,fallback_rate_per_user_eq_0,C,C_GRU4Rec_plus_evidence_risk,0.5,1.0,0.0,minmax,0.39981679536264647,0.21666666666666667,0.0,0.25,0.125,0.2217132018086354,1.0,6.0,True,-0.01880199977377119,-0.03703703703703691,4
electronics_small,gru4rec,fallback_rate_per_user_eq_0,D,D_GRU4Rec_plus_calibrated_relevance_plus_evidence_risk,0.05,0.5,0.5,zscore,0.4511665764968536,0.2791666666666667,0.0,0.25,0.15773243839286438,0.36211477971984807,1.0,6.0,True,0.10721647455079641,0.2407407407407409,4
electronics_small,gru4rec,fallback_rate_per_user_0_to_0.5,A,A_GRU4Rec_only,0.0,1.0,0.0,minmax,0.5048292201803836,0.34471726190476193,0.05357142857142857,0.5044642857142857,0.3000601389668414,0.4952879562399901,1.0,6.0,True,0.0,0.0,224
electronics_small,gru4rec,fallback_rate_per_user_0_to_0.5,B,B_GRU4Rec_plus_calibrated_relevance,0.0,0.5,0.5,zscore,0.679147408169022,0.5751488095238094,0.3705357142857143,0.7098214285714286,0.5623898689094438,0.6632453016016997,1.0,6.0,True,0.34530130392680464,0.6684653572199435,224
electronics_small,gru4rec,fallback_rate_per_user_0_to_0.5,C,C_GRU4Rec_plus_evidence_risk,0.5,1.0,0.0,minmax,0.5614691510372928,0.41882440476190474,0.13839285714285715,0.6428571428571429,0.4169278522799803,0.5423866231565059,1.0,6.0,True,0.1121962212026294,0.2149794949276925,224
electronics_small,gru4rec,fallback_rate_per_user_0_to_0.5,D,D_GRU4Rec_plus_calibrated_relevance_plus_evidence_risk,0.05,0.5,0.5,zscore,0.6844607464055122,0.5820684523809524,0.3794642857142857,0.7276785714285714,0.5751982182238569,0.6685586398381899,1.0,6.0,True,0.35582632511038775,0.6885387437945175,224
electronics_small,gru4rec,fallback_rate_per_user_gt_0.5,A,A_GRU4Rec_only,0.0,1.0,0.0,minmax,0.4392240074120268,0.26605392156862745,0.04044117647058824,0.22794117647058823,0.14141156729254362,0.33183801718093187,1.0,6.0,True,0.0,0.0,272
electronics_small,gru4rec,fallback_rate_per_user_gt_0.5,B,B_GRU4Rec_plus_calibrated_relevance,0.0,0.5,0.5,zscore,0.5673880098052846,0.43057598039215683,0.19852941176470587,0.5110294117647058,0.37788466239496316,0.505837503209413,1.0,6.0,True,0.2917964415206245,0.6183786273606632,272
electronics_small,gru4rec,fallback_rate_per_user_gt_0.5,C,C_GRU4Rec_plus_evidence_risk,0.5,1.0,0.0,minmax,0.46791636975425166,0.3021446078431373,0.0625,0.3272058823529412,0.208812363432251,0.3775549877305254,1.0,6.0,True,0.06532512307622836,0.13565177337632442,272
electronics_small,gru4rec,fallback_rate_per_user_gt_0.5,D,D_GRU4Rec_plus_calibrated_relevance_plus_evidence_risk,0.05,0.5,0.5,zscore,0.5670075145995955,0.4305147058823529,0.20588235294117646,0.5,0.3736396301601937,0.4989090817701207,1.0,6.0,True,0.29093015188420185,0.6181483187471211,272
electronics_small,bert4rec,all_users,A,A_Bert4Rec_only,0.0,1.0,0.0,minmax,0.4715202690814957,0.30476666666666663,0.046,0.39,0.23161669437143162,0.40811538977626777,1.0,6.0,True,0.0,0.0,500
electronics_small,bert4rec,all_users,B,B_Bert4Rec_plus_calibrated_relevance,0.0,0.5,0.5,zscore,0.6146377070491122,0.4913666666666667,0.264,0.596,0.45540037219286283,0.5704680158477176,1.0,6.0,True,0.30352340578360315,0.6122716832549494,500
electronics_small,bert4rec,all_users,C,C_Bert4Rec_plus_evidence_risk,0.5,1.0,0.0,minmax,0.5059260199674819,0.34886666666666666,0.08,0.46,0.29356735564286235,0.45035769877863036,1.0,6.0,True,0.07296770285826172,0.14470086404899934,500
electronics_small,bert4rec,all_users,D,D_Bert4Rec_plus_calibrated_relevance_plus_evidence_risk,0.2,0.5,0.5,zscore,0.6165956136039613,0.49473333333333336,0.284,0.576,0.4499013225428616,0.5681514361572704,1.0,6.0,True,0.30767573323002023,0.6233183856502245,500
electronics_small,bert4rec,positive_fallback_false,A,A_Bert4Rec_only,0.0,1.0,0.0,minmax,0.8487118045281781,0.7989583333333333,0.6875,0.875,0.7976162191964322,0.8487118045281781,1.0,6.0,True,0.0,0.0,16
electronics_small,bert4rec,positive_fallback_false,B,B_Bert4Rec_plus_calibrated_relevance,0.0,0.5,0.5,zscore,0.8905622779888998,0.8541666666666667,0.75,0.9375,0.8682993287946483,0.8682993287946483,1.0,6.0,True,0.04931058250566869,0.06910039113428955,16
electronics_small,bert4rec,positive_fallback_false,C,C_Bert4Rec_plus_evidence_risk,0.5,1.0,0.0,minmax,0.8601162191964322,0.8125,0.6875,1.0,0.8601162191964322,0.8601162191964322,1.0,6.0,True,0.013437323019908003,0.01694915254237289,16
electronics_small,bert4rec,positive_fallback_false,D,D_Bert4Rec_plus_calibrated_relevance_plus_evidence_risk,0.2,0.5,0.5,zscore,0.8905622779888998,0.8541666666666667,0.75,0.9375,0.8682993287946483,0.8682993287946483,1.0,6.0,True,0.04931058250566869,0.06910039113428955,16
electronics_small,bert4rec,positive_fallback_true,A,A_Bert4Rec_only,0.0,1.0,0.0,minmax,0.45905112741383675,0.28842975206611576,0.024793388429752067,0.3739669421487603,0.21290596627804315,0.3935502190406674,1.0,6.0,True,0.0,0.0,484
electronics_small,bert4rec,positive_fallback_true,B,B_Bert4Rec_plus_calibrated_relevance,0.0,0.5,0.5,zscore,0.6055162336296153,0.47937327823691456,0.24793388429752067,0.5847107438016529,0.4417508199085063,0.5606223526098025,1.0,6.0,True,0.31906055223286606,0.6620105062082134,484
electronics_small,bert4rec,positive_fallback_true,C,C_Bert4Rec_plus_evidence_risk,0.5,1.0,0.0,minmax,0.49421725305082237,0.3335399449035813,0.05991735537190083,0.44214876033057854,0.2748384675915047,0.43681196256647165,1.0,6.0,True,0.07660611974770992,0.15639923591212976,484
electronics_small,bert4rec,positive_fallback_true,D,D_Bert4Rec_plus_calibrated_relevance_plus_evidence_risk,0.2,0.5,0.5,zscore,0.6075388643680956,0.48285123966942145,0.26859504132231404,0.5640495867768595,0.43606998349321574,0.5582291917725637,1.0,6.0,True,0.32346666435783833,0.6740687679083089,484
electronics_small,bert4rec,fallback_rate_per_user_eq_0,A,A_Bert4Rec_only,0.0,1.0,0.0,minmax,0.7827324383928644,0.7083333333333333,0.5,1.0,0.7827324383928644,0.7827324383928644,1.0,6.0,True,0.0,0.0,4
electronics_small,bert4rec,fallback_rate_per_user_eq_0,B,B_Bert4Rec_plus_calibrated_relevance,0.0,0.5,0.5,zscore,0.8154648767857288,0.75,0.5,1.0,0.8154648767857288,0.8154648767857288,1.0,6.0,True,0.041818170280602904,0.058823529411764816,4
electronics_small,bert4rec,fallback_rate_per_user_eq_0,C,C_Bert4Rec_plus_evidence_risk,0.5,1.0,0.0,minmax,0.7827324383928644,0.7083333333333333,0.5,1.0,0.7827324383928644,0.7827324383928644,1.0,6.0,True,0.0,0.0,4
electronics_small,bert4rec,fallback_rate_per_user_eq_0,D,D_Bert4Rec_plus_calibrated_relevance_plus_evidence_risk,0.2,0.5,0.5,zscore,0.8154648767857288,0.75,0.5,1.0,0.8154648767857288,0.8154648767857288,1.0,6.0,True,0.041818170280602904,0.058823529411764816,4
electronics_small,bert4rec,fallback_rate_per_user_0_to_0.5,A,A_Bert4Rec_only,0.0,1.0,0.0,minmax,0.5101989562080098,0.3517857142857143,0.0625,0.5535714285714286,0.32790898045281053,0.49429684964068743,1.0,6.0,True,0.0,0.0,224
electronics_small,bert4rec,fallback_rate_per_user_0_to_0.5,B,B_Bert4Rec_plus_calibrated_relevance,0.0,0.5,0.5,zscore,0.6707697033148147,0.563764880952381,0.34375,0.6964285714285714,0.5481456614795981,0.6469165434638312,1.0,6.0,True,0.31472182597202264,0.6025803722504229,224
electronics_small,bert4rec,fallback_rate_per_user_0_to_0.5,C,C_Bert4Rec_plus_evidence_risk,0.5,1.0,0.0,minmax,0.5500165145808232,0.40342261904761906,0.10714285714285714,0.6026785714285714,0.38764315267857874,0.5325241973567685,1.0,6.0,True,0.07804319841959785,0.14678510998307948,224
electronics_small,bert4rec,fallback_rate_per_user_0_to_0.5,D,D_Bert4Rec_plus_calibrated_relevance_plus_evidence_risk,0.2,0.5,0.5,zscore,0.6710536917791009,0.5641369047619047,0.3482142857142857,0.7008928571428571,0.5496874080516638,0.6503809532415816,1.0,6.0,True,0.3152784489537648,0.6036379018612518,224
electronics_small,bert4rec,fallback_rate_per_user_gt_0.5,A,A_Bert4Rec_only,0.0,1.0,0.0,minmax,0.43509058307566983,0.2601102941176471,0.025735294117647058,0.24632352941176472,0.14421252136292198,0.3316333485847369,1.0,6.0,True,0.0,0.0,272
electronics_small,bert4rec,fallback_rate_per_user_gt_0.5,B,B_Bert4Rec_plus_calibrated_relevance,0.0,0.5,0.5,zscore,0.5654580164518188,0.42794117647058827,0.1948529411764706,0.5073529411764706,0.3737268324185975,0.5039075098559473,1.0,6.0,True,0.2996328545071632,0.6452296819787986,272
electronics_small,bert4rec,fallback_rate_per_user_gt_0.5,C,C_Bert4Rec_plus_evidence_risk,0.5,1.0,0.0,minmax,0.46554551825023927,0.2986519607843137,0.051470588235294115,0.33455882352941174,0.2088995656906548,0.37780330671995443,1.0,6.0,True,0.0699967693147539,0.1481743227326265,272
electronics_small,bert4rec,fallback_rate_per_user_gt_0.5,D,D_Bert4Rec_plus_calibrated_relevance_plus_evidence_risk,0.2,0.5,0.5,zscore,0.5688232365305853,0.4338235294117647,0.22794117647058823,0.46691176470588236,0.3623486116202765,0.49679604796094856,1.0,6.0,True,0.30736738200481123,0.6678445229681979,272
